     0.464844     0.500000     0.000000
     0.476563     0.503906     0.000000
     0.484375     0.507813     0.000000
     0.492188     0.511719     0.000000
     0.503906     0.515625     0.000000
     0.511719     0.519531     0.000000
     0.519531     0.523438     0.000000
     0.531250     0.527344     0.000000
     0.539063     0.531250     0.000000
     0.546875     0.535156     0.000000
     0.554688     0.539063     0.000000
     0.566406     0.542969     0.000000
     0.574219     0.546875     0.000000
     0.582031     0.550781     0.000000
     0.593750     0.554688     0.000000
     0.601563     0.558594     0.000000
     0.609375     0.562500     0.000000
     0.621094     0.566406     0.000000
     0.628906     0.570313     0.000000
     0.636719     0.574219     0.000000
     0.644531     0.578125     0.000000
     0.656250     0.582031     0.000000
     0.664063     0.585938     0.000000
     0.671875     0.589844     0.000000
     0.683594     0.593750     0.000000
     0.691406     0.597656     0.000000
     0.699219     0.601563     0.000000
     0.707031     0.605469     0.000000
     0.718750     0.609375     0.000000
     0.726563     0.613281     0.000000
     0.734375     0.617188     0.000000
     0.746094     0.621094     0.000000
     0.753906     0.625000     0.000000
     0.761719     0.628906     0.000000
     0.773438     0.632813     0.000000
     0.781250     0.636719     0.000000
     0.789063     0.640625     0.000000
     0.796875     0.644531     0.000000
     0.808594     0.648438     0.000000
     0.816406     0.652344     0.000000
     0.824219     0.656250     0.000000
     0.835938     0.660156     0.000000
     0.843750     0.664063     0.000000
     0.851563     0.667969     0.000000
     0.863281     0.671875     0.000000
     0.871094     0.675781     0.000000
     0.878906     0.679688     0.000000
     0.886719     0.683594     0.000000
     0.898438     0.687500     0.000000
     0.906250     0.691406    0.0156250
     0.914063     0.695313    0.0312500
     0.925781     0.699219    0.0468750
     0.933594     0.703125    0.0625000
     0.941406     0.707031    0.0781250
     0.953125     0.710938    0.0937500
     0.960938     0.714844     0.105469
     0.968750     0.718750     0.121094
     0.976563     0.722656     0.136719
     0.988281     0.726563     0.152344
     0.996094     0.730469     0.167969
     0.996094     0.734375     0.183594
     0.996094     0.738281     0.199219
     0.996094     0.742188     0.214844
     0.996094     0.746094     0.230469
     0.996094     0.750000     0.246094
     0.996094     0.753906     0.261719
     0.996094     0.757813     0.277344
     0.996094     0.761719     0.292969
     0.996094     0.765625     0.304688
     0.996094     0.769531     0.320313
     0.996094     0.773438     0.335938
     0.996094     0.777344     0.351563
     0.996094     0.781250     0.367188
     0.996094     0.785156     0.382813
     0.996094     0.789063     0.398438
     0.996094     0.792969     0.414063
     0.996094     0.796875     0.429688
     0.996094     0.800781     0.445313
     0.996094     0.804688     0.460938
     0.996094     0.808594     0.476563
     0.996094     0.812500     0.492188
     0.996094     0.816406     0.503906
     0.996094     0.820313     0.519531
     0.996094     0.824219     0.535156
     0.996094     0.828125     0.550781
     0.996094     0.832031     0.566406
     0.996094     0.835938     0.582031
     0.996094     0.839844     0.597656
     0.996094     0.843750     0.613281
     0.996094     0.847656     0.628906
     0.996094     0.851563     0.644531
     0.996094     0.855469     0.660156
     0.996094     0.859375     0.675781
     0.996094     0.863281     0.691406
     0.996094     0.867188     0.703125
     0.996094     0.871094     0.718750
     0.996094     0.875000     0.734375
     0.996094     0.878906     0.750000
     0.996094     0.882813     0.765625
     0.996094     0.886719     0.781250
     0.996094     0.890625     0.796875
     0.996094     0.894531     0.812500
     0.996094     0.898438     0.828125
     0.996094     0.902344     0.843750
     0.996094     0.906250     0.859375
     0.996094     0.910156     0.875000
     0.996094     0.914063     0.890625
     0.996094     0.917969     0.902344
     0.996094     0.921875     0.917969
     0.996094     0.925781     0.933594
     0.996094     0.929688     0.949219
     0.996094     0.933594     0.964844
     0.996094     0.937500     0.980469
     0.996094     0.941406     0.996094
     0.996094     0.945313     0.996094
     0.996094     0.949219     0.996094
     0.996094     0.953125     0.996094
     0.996094     0.957031     0.996094
     0.996094     0.960938     0.996094
     0.996094     0.964844     0.996094
     0.996094     0.968750     0.996094
     0.996094     0.972656     0.996094
     0.996094     0.976563     0.996094
     0.996094     0.980469     0.996094
     0.996094     0.984375     0.996094
